Img_name,Size,Noise,Focus,Contrast,Sobel_time,Sobel_edges,Prewitt_2K_time,Prewitt_2K_edges,Prewitt_4K_time,Prewitt_4K_edges,Roberts_time,Roberts_edges,Laplacian Of Gaussian_time,Laplacian Of Gaussian_edges,Canny_time,Canny_edges,Hough-lines_time,Hough-lines_edges,Contours_time,Contours_edges
noise1.jpg,2471040,0.7913178583233869,13.629126007041044,0.47743797490856704,0.8841,7.792945707376157,3.5544,25.173990533129395,7.6468,25.173990533129395,3.218,25.173990533129395,1.1888,5.308551063488135,5.718,82.43087959410983,95.5304,58.50567373538949,13.2944,44.68185188207236
noise10.jpg,5529600,3.696583946788974,30.163026792713094,0.41198609142879444,1.908,5.212341813273389,8.1299,10.147611811778868,17.3486,10.147611811778868,7.662,10.147611811778868,2.8538,5.195445755373707,7.7969,46.64540629863788,74.34349999999999,30.14081457732303,108.9227,59.76538232946958
noise11.jpg,2444160,0.7261848259903018,11.228078626908038,0.2916016276348689,0.8676,3.52781212144425,3.4728,11.312706777093961,7.3821,11.312706777093961,3.1451,11.312706777093961,1.1633,3.712411619895519,2.6093,23.552053403231326,14.593499999999999,16.210801045976577,5.9334,24.50564239143697
noise12.jpg,3840000,0.7300278490895289,11.388076198294458,0.45119442918563646,1.247,5.922789070480041,5.2294,16.897017858189116,11.1779,16.897017858189116,4.7464,16.897017858189116,1.7449,5.061843890667339,6.0419,79.92549815209296,123.249,66.56772959424086,24.6379,50.60394635850492
noise13.jpg,8294400,0.9887611849064867,13.188557423917803,0.1786192389272911,2.6641,5.021745280779283,11.3759,10.203404799733802,24.6378,10.203404799733802,10.7604,10.203404799733802,3.9203,4.444803970531251,9.6774,69.30630083072836,195.23930000000001,53.05612109850202,249.988,76.55514350902841
noise14.jpg,20846976,0.7165216693237039,9.94298183858553,0.5184730275999134,7.3998,4.822593281751346,29.9501,17.57948252904062,63.2531,17.57948252904062,26.7975,17.57948252904062,9.8562,4.30989908054682,25.85,56.35161410435987,371.74780000000004,22.53748420500938,85.173,40.12683064296917
noise15.jpg,5560320,0.4339201812906968,5.694769566332501,0.3231815910930917,1.7973,1.969318442221303,7.6096,8.216970025359183,16.4014,8.216970025359183,7.0263,8.216970025359183,2.5662,1.8434545650628789,5.4658,33.8458285197474,44.7599,19.224565535527482,10.1282,22.5395945756949
noise16.jpg,8611200,2.0104246457041697,19.678858414907683,0.42034428790587264,2.79,5.2211273377491825,11.8016,13.841165465063037,25.6865,13.841165465063037,11.0904,13.841165465063037,4.0779,4.725245364958925,10.4272,65.59221391442907,164.9365,32.79698757116245,113.8208,60.01414658268543
noise17.jpg,261120,1.2153010513397382,25.800262639517705,0.48643987850198045,0.0874,7.174101307880074,0.3588,21.992458376830633,0.9582,21.992458376830633,0.3426,21.992458376830633,0.1307,7.0824619571579355,0.5218,63.33255151299559,6.0229,56.71287074027777,1.4401,48.398231152455594
noise18.jpg,5529600,1.3734899229586828,20.029004456702495,0.7725580586023663,1.8303,7.844392070682779,7.5753,18.47602928243202,16.4161,18.47602928243202,7.0051,18.47602928243202,2.579,6.366561193710976,7.5414,73.10718632687848,146.9454,57.497317388097386,17.0015,26.24517733277305
noise19.jpg,280320,0.32518727728066815,6.952084970852098,0.58501907085098,0.0902,3.369457574029113,0.3751,16.394299270013974,0.9855,16.394299270013974,0.3668,16.394299270013974,0.14,3.2822280101698906,0.3244,41.308301158029685,3.0223000000000004,20.59169100121001,0.7537,36.81809570586843
noise2.jpg,620160,0.5886812381772918,12.162521764225918,0.47537861606362525,0.3055,4.888587114043484,1.0671,17.18218676055871,2.2523,17.18218676055871,0.8047,17.18218676055871,0.3158,4.04894657515189,0.625,44.25829913757196,7.923,24.668275470746778,2.3024,42.98789752175078
