Img_name,Size,Noise,Focus,Contrast,Sobel_time,Sobel_edges,Prewitt_2K_time,Prewitt_2K_edges,Prewitt_4K_time,Prewitt_4K_edges,Roberts_time,Roberts_edges,Laplacian Of Gaussian_time,Laplacian Of Gaussian_edges,Canny_time,Canny_edges,Hough-lines_time,Hough-lines_edges,Contours_time,Contours_edges
i20_08_5.bmp,196608,0.09569048935170622,4.330260425079772,0.6533406823283319,0.116,1.0622313905851082,0.3621,11.0738687290614,0.8495,11.0738687290614,0.2654,11.0738687290614,0.1021,2.036955887466927,0.1912,24.61252774172344,1.2003000000000001,NaN,0.4892,1183.3247882478606
i20_09_1.bmp,196608,0.666532126631575,18.923323785472125,0.6703132365343072,0.1227,6.563297333116281,0.3801,20.04473585099015,0.8217,20.04473585099015,0.2732,20.04473585099015,0.1072,5.985830263659373,0.2913,45.78536349733448,2.7892,3.362795015154519E33,0.8899,44.96455721427915
i20_09_2.bmp,196608,0.5772812607859401,17.746877481405875,0.6655322589522294,0.1165,6.387209719654894,0.3624,19.82972593069919,0.7694,19.82972593069919,0.2691,19.82972593069919,0.1047,5.813294650222934,0.254,45.91661172867123,2.474,1.4299470394235346E27,0.7867,2.377861206208287E33
i20_09_3.bmp,196608,0.43907488883579127,15.007760642866216,0.6514834876377155,0.113,5.92688720447031,0.3713,19.204499353223625,0.7858,19.204499353223625,0.2668,19.204499353223625,0.1025,5.371934349017494,0.2535,44.13681868766909,2.4476999999999998,5.330057413249508E18,0.7011,8.229827071510142E9
i20_09_4.bmp,196608,0.30765874926392245,8.503637835651995,0.6107135818329635,0.1462,4.465625522618834,0.3829,16.922237300631036,0.7958,16.922237300631036,0.2668,16.922237300631036,0.1023,4.059793457732555,0.2143,37.972737826294036,1.9173,3.103682308472485E8,0.6822,2.236764960577874E25
i20_09_5.bmp,196608,0.21191036119937443,3.5961573211015403,0.5003093141534793,0.1102,2.3790141120554784,0.3578,12.232816436119874,0.8074,12.232816436119874,0.2713,12.232816436119874,0.1023,2.2108362575371348,0.178,27.211817491787997,1.2776999999999998,NaN,0.6083,9.593290351157195E34
i20_10_1.bmp,196608,0.9301782043502557,20.904969804366825,0.6775733541672354,0.1201,6.802019354756144,0.3605,20.40190159727622,0.7561,20.40190159727622,0.26,20.40190159727622,0.0995,6.268530825308539,0.2526,47.01686903821709,2.5432,9.371581223070022E31,0.9261,4.0380399337190386E35
i20_10_2.bmp,196608,0.7999339776142403,20.26992879302309,0.6777902127437425,0.1204,6.784885876083769,0.3679,20.407318967925598,0.7857,20.407318967925598,0.2676,20.407318967925598,0.102,6.219968480417481,0.2709,47.16372252975458,2.793,2.3778612062082876E33,1.0228,2.3993434984042935E34
i20_10_3.bmp,196608,0.5648962972297247,18.0521806466935,0.6767255489878737,0.1549,6.7407508766129025,0.4559,20.45126824180673,0.7715,20.45126824180673,0.2646,20.45126824180673,0.1012,6.1467556491699105,0.2715,47.2840730902209,2.6518,26.268542168271985,0.8705,1.9352332973308753E36
i20_10_4.bmp,196608,0.3627172085813165,15.696351647748338,0.6751345818080492,0.1107,6.487491458878392,0.363,20.520330612000148,0.7803,20.520330612000148,0.2638,20.520330612000148,0.1013,5.946466956929198,0.2465,46.46386750034703,2.5691,26.7021755190745,0.7683,45.71113508129927
