Img_name,Size,Noise,Focus,Contrast,Sobel_time,Sobel_edges,Prewitt_2K_time,Prewitt_2K_edges,Prewitt_4K_time,Prewitt_4K_edges,Roberts_time,Roberts_edges,Laplacian Of Gaussian_time,Laplacian Of Gaussian_edges,Canny_time,Canny_edges,Hough-lines_time,Hough-lines_edges,Contours_time,Contours_edges
i19_03_3.bmp,196608,1.9567942203272313,30.79781508224424,0.41130960264306693,0.1155,6.8490948990933225,0.3805,25.042957569251236,0.7815,24.104132055588387,0.2718,25.042957569251236,0.1036,9.458501027895595,0.4692,80.17834119377667,7.8229,9.105172219186726E31,1.1317,4.26864776634193E35
i19_03_4.bmp,196608,2.168380777614046,31.658468958548507,0.4155289821826225,0.1191,7.3937796132848845,0.383,25.335067461553436,0.7766,24.2168373721488,0.2708,25.335067461553436,0.1056,9.82462754570869,0.4683,82.47540353201738,8.7683,9.103917290438978E31,1.3107,2.3586987665349295E36
i19_03_5.bmp,196608,2.517720166933749,33.45574629309603,0.4212272180283559,0.1293,8.377130723259272,0.3882,26.26335958249919,0.8103,24.867216012563123,0.2707,26.26335958249919,0.103,10.499929538557275,0.5637,93.42522613102722,10.719000000000001,2.466964133502218E28,1.7841,2.463928760241602E35
i19_04_1.bmp,196608,2.886753696206751,32.86360849098534,0.40796373117220613,0.1302,6.394331195766578,0.372,24.89333226525333,0.79,24.181296357503534,0.271,24.89333226525333,0.1025,9.307842229365644,0.4705,78.21482155037893,7.6437,2.254595801001048E25,0.8379,3.8441102686555E35
i19_04_2.bmp,196608,3.811257826698511,36.20997746825363,0.4089331713511424,0.1158,6.397705362466279,0.365,24.84299646385187,0.7732,24.121894813340674,0.2728,24.84299646385187,0.1052,9.420672237609017,0.4761,78.22984662085591,7.7634,2.1303586107575996E19,0.8319,1.5926203111735468E16
i19_04_3.bmp,196608,4.9208105322262075,40.9155020566666,0.41041483243060367,0.1165,6.400148246053968,0.3732,24.74436819680671,0.7993,24.00843187575466,0.2724,24.74436819680671,0.104,9.609409161100341,0.4719,78.39315403571133,7.6951,5.856886486595131E30,0.9501,8.573041641051394E35
i19_04_4.bmp,196608,6.0310162065709525,46.063091912572055,0.41221682880012267,0.1522,6.40334846955997,0.3963,24.572860570040625,0.7968,23.820777706991922,0.271,24.572860570040625,0.1066,9.843134082371757,0.4853,78.38483525103591,7.887499999999999,2.758499775667282E16,0.8922,5.566328102357546E35
i19_04_5.bmp,196608,8.16923175479442,56.61511894952757,0.4167777924254296,0.113,6.427199741076175,0.3657,23.948618806467145,0.7687,23.178235743209147,0.2682,23.948618806467145,0.1028,10.485693147062689,0.4459,78.3049026268365,7.6759,1.5926322137057944E16,1.0398,1.3672158378401797E35
i19_05_1.bmp,196608,3.1160636928134724,31.73796254830353,0.4080933642183457,0.1164,6.404761880891056,0.376,24.89275017749875,0.7856,24.181610477029015,0.2672,24.89275017749875,0.1021,9.259176369939548,0.4106,78.17807410609015,7.5705,2.254595801001048E25,0.8461,3.8439717147325644E35
i19_05_2.bmp,196608,3.990881077901494,33.554079580730104,0.40903352290610506,0.1318,6.418747550026154,0.4011,24.87517228616109,0.812,24.154855841207006,0.2697,24.87517228616109,0.105,9.315995621973089,0.4435,78.12959196330722,7.688400000000001,5.856886486595131E30,0.9207,1.4199741941497298E36
i19_05_3.bmp,196608,6.483799151771233,40.87060164938753,0.41284916385933046,0.1176,6.495560225198612,0.3659,24.79768329620976,0.7822,24.050668667728775,0.2693,24.79768329620976,0.1025,9.601861763850463,0.4728,78.27822927766194,7.7818000000000005,5.997721927641957E33,0.9443,3.987727089239482E35
i19_05_4.bmp,196608,10.79404309651778,57.92936722376514,0.42335347160906955,0.1126,6.783138106224876,0.3794,24.586046914800566,0.8019,23.753711811076865,0.4137,24.586046914800566,0.1337,10.581672760279739,0.4935,78.60397660770376,7.7327,1.5926322137057944E16,1.2723,1.5926203111735468E16
i19_05_5.bmp,196608,16.014266100221498,83.58768190708628,0.44918833260344837,0.122,7.729186886317708,0.4079,23.909803469476063,0.7886,22.864874792462953,0.2713,23.909803469476063,0.1046,13.327522660747023,0.4559,80.30006502008432,8.398200000000001,2.758499009366339E16,2.1882,1.5926203111735468E16
i19_06_1.bmp,196608,2.0627735253906025,31.52917579179275,0.40687012948551265,0.1183,6.44221992656637,0.3682,24.843885282414874,0.7728,24.123503032109426,0.2745,24.843885282414874,0.1034,9.279725673744107,0.4903,78.01572043444939,7.83,1.363825809782811E21,0.8326,7.815222911801687E26
i19_06_2.bmp,196608,2.458585209352938,32.91499056738569,0.40641536871487827,0.1193,6.482303152546886,0.3782,24.79096433139837,0.7857,24.046376559639693,0.272,24.79096433139837,0.1054,9.331018165611392,0.4478,77.96707664300773,7.7263,2.2523088678379244E16,0.858,6.972768105448378E35
i19_06_3.bmp,196608,3.1809424171478677,35.62341981974878,0.4053881920464997,0.1227,6.594830093055676,0.3837,24.630559827738395,0.797,23.842874489132463,0.2681,24.630559827738395,0.1052,9.46216093713151,0.4417,78.0375105443321,7.452,2.402622934319552E34,0.9168,1.044152933342434E36
i19_06_4.bmp,196608,4.401154573693647,39.76018029091146,0.40330615666247777,0.1175,6.753619514262397,0.3678,24.373310657826362,0.797,23.517005780794502,0.2719,24.373310657826362,0.103,9.696553661683012,0.4497,78.46463705186999,7.5959,6.340321959318206E27,1.0171,5.650214897744466E35
i19_06_5.bmp,196608,6.574123288201212,47.36267722154314,0.3992713002297723,0.1166,7.1038375722376825,0.3639,23.80404012664358,0.7882,22.839304321526747,0.2691,23.80404012664358,0.1066,10.2059621843526,0.4699,80.22162020852049,7.7729,5.327332684262926E18,1.3099,1.203717168892259E36
i19_07_1.bmp,196608,2.2891918029503917,31.36393715205936,0.4082979235550371,0.1215,6.429225519152787,0.382,24.939810175361675,0.8092,24.21524070349487,0.271,24.939810175361675,0.1057,9.290372198445247,0.4758,77.8057022276515,7.7148,2.2752320057735605E27,0.814,1.6206449644422912E27
i19_07_2.bmp,196608,2.572326158532268,32.4227744503668,0.40927126142644205,0.1182,6.478398566463834,0.3742,25.020925965000036,0.7742,24.256870539414194,0.2702,25.020925965000036,0.1029,9.347258127323466,0.4125,78.27822927766194,7.8042,3.659962691013444E29,0.7823,6.00364055043908E33
i19_07_3.bmp,196608,2.6860681799099844,34.76537001755607,0.4078456979125677,0.1325,6.715559534851987,0.3978,25.078642950101006,0.8309,24.450685864073524,0.276,25.078642950101006,0.105,9.640897322743808,0.5953,78.77429139051844,10.0035,3.659990005602602E29,0.9335,1.5926203111735468E16
i19_07_4.bmp,196608,2.7930274742981225,35.405365839454824,0.42128340649819135,0.1306,6.765406325263674,0.3949,25.623582725692586,0.7963,24.70486457461591,0.2735,25.623582725692586,0.1042,9.7024356465467,0.5287,81.26925995759552,8.580200000000001,2.2879147177871323E28,0.9945,1.8382844816684552E31
i19_07_5.bmp,196608,3.058468412114899,37.89330823592972,0.4269458546937623,0.1272,6.987325253572253,0.3727,26.234976208552858,0.806,25.315550862297297,0.2709,26.234976208552858,0.1033,9.943923802037027,0.506,81.79010656928669,8.3315,5.997721927641957E33,1.004,1.5926203111733894E16
i19_08_1.bmp,196608,0.8698477455690999,21.359754423510676,0.3936503326611232,0.1239,5.5348567899494165,0.3888,23.220520466224514,0.7761,22.531749012714517,0.2655,23.220520466224514,0.1022,7.745612300234943,0.4421,75.33663671020805,7.0316,1.8072904749056163E17,0.997,3.5845303170698796E26
i19_08_2.bmp,196608,0.45552026767963444,15.522747416337783,0.38459124539905193,0.1218,4.84650240186649,0.3699,21.74503979139175,0.7968,21.077609204048017,0.2719,21.74503979139175,0.1062,6.657425169125126,0.5417,71.32921504307117,6.6121,5.720312999824718E27,0.8792,1.5926203155935856E16
i19_08_3.bmp,196608,0.2087420149688648,9.60143024897453,0.37140977007293596,0.1305,3.5853735335214663,0.3951,18.723568442760875,0.8066,18.097901787459257,0.2758,18.723568442760875,0.104,4.870936365317709,0.3707,63.17541952704207,5.259,3.522109158036542E29,0.7741,5.857153809822211E30
i19_08_4.bmp,196608,0.14919211661268741,5.4644125750877794,0.3549172732441531,0.1281,1.984850822994584,0.3987,13.864505128531093,0.7753,13.435895874319469,0.2835,13.864505128531093,0.1039,2.7454115938021717,0.2629,45.80895267523079,2.8186,2.7584990093660656E16,0.603,8.73589768391617E22
i19_08_5.bmp,196608,0.13615096764426493,3.074537051441285,0.3387725766343687,0.114,0.8850152233291656,0.3605,9.283842405543997,0.7675,9.08113832825151,0.2722,9.283842405543997,0.1092,1.6071715562366138,0.2263,27.098768241389532,1.5712,2.398760284275313E34,0.5702,5.856619861339867E30
i19_09_1.bmp,196608,0.8265866850924157,28.380599234521124,0.4046069547746006,0.1384,6.123665468281433,0.4195,24.823457911835323,0.8923,24.149074828835406,0.2712,24.823457911835323,0.1061,9.052624480234199,0.4922,77.13263267523796,8.1288,9.170016621972225E28,0.8353,6.134995989931184E22
i19_09_2.bmp,196608,0.6386228026450554,27.392956163648396,0.40283555650349884,0.1229,5.865248401742275,0.3646,24.619528083216704,0.7761,23.975559689785513,0.2752,24.619528083216704,0.104,8.890231149669349,0.456,75.9647985871408,7.357600000000001,3.838598754123789E35,0.7362,3.3410545571392954E17
i19_09_3.bmp,196608,0.46391236444653755,25.726818215456227,0.39722497046621547,0.1176,5.2911889481263294,0.3667,24.075366768847235,0.7723,23.443543720267865,0.2713,24.075366768847235,0.1032,8.52519021867283,0.4725,73.738338590448,6.6135,3.0963255676519272E19,0.8971,1.5926203111735468E16
i19_09_4.bmp,196608,0.45029866154001286,22.602582432459837,0.37939364040045764,0.1484,3.987534925490207,0.4992,22.391540957507786,0.8719,21.738734882098033,0.2707,22.391540957507786,0.1065,7.583840516086589,0.452,70.59935530880706,6.2513,3.842681253026652E35,0.8657,3.7774199559515845E29
i19_09_5.bmp,196608,0.2682307980170425,13.72190980083924,0.30352297565482916,0.1384,2.195895538700023,0.4119,16.575763580780702,0.7966,16.086508681630043,0.2686,16.575763580780702,0.1049,5.275558675435806,0.3577,56.831984687081516,4.0939000000000005,NaN,0.6881,2.626652420203875E31
i19_10_1.bmp,196608,1.2940330154190751,30.306060685812927,0.4083686037804181,0.1204,6.465824627437127,0.3593,25.218000980248988,0.7596,24.491551039303438,0.2684,25.218000980248988,0.1057,9.389701657649425,0.4575,78.44636067328128,7.541600000000001,3.838598764446527E35,0.779,3.718124122875409E31
i19_10_2.bmp,196608,1.0969329305249558,29.839846900588775,0.40838139586775885,0.1188,6.4413389769493135,0.3748,25.30298473318165,0.8225,24.562650353178377,0.2749,25.30298473318165,0.1044,9.380504268372679,0.492,78.67184316267122,7.8875,2.626652420203875E31,0.8947,2.626652426571822E31
i19_10_3.bmp,196608,0.858768719646983,28.737000292855015,0.4085559643930519,0.1231,6.39287836091778,0.376,25.387139870177947,0.8024,24.61725361082996,0.2712,25.387139870177947,0.1025,9.384044207750124,0.43,78.13628202035197,7.983499999999999,3.5199213982372195E31,0.9542,3.9407605658866166E31
i19_10_4.bmp,196608,0.5855607767223175,26.619787903336498,0.40498437070158305,0.1138,6.255578810853158,0.3599,25.542156051484437,0.7649,24.75625065154895,0.2687,25.542156051484437,0.1025,9.28169520054148,0.4474,77.69950968904126,7.35,2.6266524202163097E31,0.8435,5.715377603307075E35
i19_10_5.bmp,196608,0.43794908053053405,24.99286393587867,0.401901967316395,0.1124,6.009209250968081,0.3717,25.306958810745847,0.7879,24.46898339968017,0.2684,25.306958810745847,0.1075,9.10172727951397,0.4454,75.80894970737808,7.293,2.287914717787133E28,0.8281,5.00261873215443E31
